ticket_id,ticket_text,predicted_category,retrieved_sources,draft_response,chunks_retrieved,latency_classify_s,latency_retrieve_s,latency_generate_s,latency_total_s,cost_classify_usd,cost_generate_usd,cost_total_usd,cost_total_idr,true_sop,true_category,priority,status,correct,error
TKT-2605-0133,New hire onboarding setup,onboarding,SOP-010 | SOP-011 | SOP-008,"Yth. Tim HR dan Rekan Baru,

Terima kasih telah menghubungi IT Helpdesk BSI terkait proses onboarding karyawan baru. Berikut adalah langkah-langkah yang akan kami lakukan untuk memastikan kesiapan IT bagi karyawan baru:

1. **Validasi Akun dan Email:** Kami akan mengecek di Active Directory Users and Computers (ADUC) untuk memastikan akun dengan format `Nama.Belakang` sudah terbentuk dan statusnya Disabled. Selanjutnya, kami pastikan alamat email `nama.belakang@mitsubishi.co.id` sudah aktif di Exchange.

2. **Assign Lisensi:** Kami akan login ke Microsoft 365 Admin Center dan memastikan lisensi **Microsoft 365 E3** serta paket tambahan sesuai peran sudah diberikan.

3. **Penambahan ke Grup:** Pengguna akan ditambahkan ke Distribution List (DL) departemen terkait, misalnya `DL-Finance-Team`, serta grup Security folder berbagi di File Server.

4. **Koordinasi Perangkat:** Kami akan memeriksa tiket aset di sistem (SOP-008) untuk memastikan laptop sudah siap di meja karyawan baru atau siap di-pickup pada hari onboarding bersama HR.

5. **Komunikasi Kredensial Awal:** Kami akan mencetak ""Welcome Letter"" yang berisi panduan login, password sementara, dan panduan setting MFA sesuai SOP-002. Amplop bersegel berisi kredensial ini akan diserahkan kepada tim HR satu hari sebelum karyawan mulai bekerja. Kami tidak mengirimkan password awal melalui email tanpa enkripsi demi keamanan.

Jika ada kebutuhan khusus terkait perangkat atau akses lainnya, silakan informasikan agar kami dapat membantu lebih lanjut.

Apabila ada pertanyaan atau kendala lainnya, jangan ragu untuk menghubungi kami kembali.

Salam hormat,  
Tim IT Helpdesk BSI

[Sumber SOP: SOP-010, SOP-011, SOP-008]",3,0.501,0.365,4.383,5.25,4.56e-05,0.0011948,0.0012404,20.4666,SOP-010,onboarding,Medium,Resolved,1,
TKT-2605-0134,Laptop replacement request,hardware_request,SOP-008 | SOP-009 | SOP-013,"Yth. Bapak/Ibu,

Terima kasih telah menghubungi IT Helpdesk BSI terkait permintaan penggantian laptop. Berikut prosedur yang perlu kami lakukan sesuai dengan SOP-008:

1. Kami akan memverifikasi alasan pengajuan penggantian laptop Anda.
2. Permintaan penggantian laptop memerlukan persetujuan dari Manager langsung dan IT Asset Manager.
3. Setelah mendapatkan approval, tiket akan kami teruskan ke tim **IT_Asset_Management** untuk menyiapkan unit pengganti, termasuk proses imaging OS menggunakan Autopilot/SCCM.
4. Kami akan mengatur jadwal pengambilan perangkat baru di IT Lounge atau pengiriman melalui kurir asuransi jika Anda berada di luar kota.
5. Jika ini adalah penggantian (replacement), Anda wajib mengembalikan perangkat lama dalam waktu maksimal 7 hari setelah menerima perangkat baru. Jika tidak, akun Anda akan ditangguhkan sementara.

Mohon untuk menunggu proses approval dan kami akan menginformasikan langkah selanjutnya segera setelah persetujuan diterima.

Apabila ada pertanyaan lebih lanjut atau membutuhkan bantuan lainnya, jangan ragu untuk menghubungi kami kembali.

Salam hormat,  
Tim IT Helpdesk BSI

[Sumber SOP: SOP-008, SOP-009, SOP-013]",3,4.787,0.384,7.102,12.274,4.55e-05,0.001038,0.0010835,17.8778,SOP-008,hardware_request,Low,Closed,1,
TKT-2605-0135,Create new private Teams group,out_of_scope,,"Thank you for contacting BSI IT Helpdesk. Your inquiry appears to be outside the scope of IT support services. Please direct your question to the appropriate department (HR, Finance, Facilities, etc.). If you believe this is an IT issue, please resubmit with more details about the technical problem.",0,1.73,0.0,0.0,1.73,4.61e-05,0.0,4.61e-05,0.7607,SOP-012,email_issue,Low,Escalated,0,
TKT-2605-0136,Cannot connect to corporate wifi,wifi_network,SOP-013 | SOP-001 | SOP-001,"Yth. Bapak/Ibu,

Terima kasih telah menghubungi IT Helpdesk BSI terkait kendala tidak dapat terhubung ke jaringan WiFi korporat **MITSUBISHI-CORP**. Berikut langkah-langkah yang dapat dilakukan untuk mengatasi masalah tersebut:

1. Pastikan perangkat yang digunakan adalah laptop resmi dari perusahaan. Penggunaan perangkat pribadi (BYOD) tidak diperbolehkan pada SSID Corporate.
2. Jika muncul error ""*Can't connect to this network*"", kemungkinan besar masalah disebabkan oleh sertifikat mesin (Machine Certificate) yang kedaluwarsa atau hilang.
3. Silakan hubungkan laptop ke jaringan LAN menggunakan kabel jaringan.
4. Buka **Command Prompt**, kemudian jalankan perintah berikut untuk memperbarui kebijakan grup secara paksa:
   ```
   gpupdate /force
   ```
5. Buka **certlm.msc**, arahkan ke folder *Personal* -> *Certificates*, dan periksa apakah terdapat sertifikat dengan nama PC yang diterbitkan oleh `Mitsubishi Internal CA`.
6. Jika sertifikat tersebut tidak ditemukan, silakan jalankan proses auto-enrollment sertifikat secara otomatis. Apabila Anda memerlukan bantuan lebih lanjut dalam proses ini, mohon segera hubungi tim **Level 2 Network** untuk penanganan lebih lanjut.

Apabila setelah mengikuti langkah-langkah di atas masalah masih belum terselesaikan, jangan ragu untuk menghubungi kami kembali agar dapat kami bantu lebih lanjut.

Salam hormat,  
IT Helpdesk BSI

[Sumber SOP: SOP-013, SOP-001]",3,7.44,0.189,4.033,11.662,4.57e-05,0.0012004,0.0012461,20.5606,SOP-013,wifi_network,Medium,In Progress,1,
TKT-2605-0137,Frequent account lockout,password_reset,SOP-003 | SOP-002 | SOP-004,"Halo,

Terima kasih telah menghubungi IT Helpdesk BSI. Mengenai masalah akun Anda yang sering terkunci, berikut langkah-langkah yang dapat kami lakukan sesuai prosedur:

1. Pastikan Anda menggunakan password yang sesuai dengan kebijakan kata sandi kami, yaitu minimal 12 karakter dan mengandung minimal 3 dari 4 kriteria: huruf besar, huruf kecil, angka, dan karakter spesial. Password juga tidak boleh sama dengan 5 password terakhir dan tidak boleh mengandung nama depan atau belakang Anda.

2. Kami sarankan Anda mencoba melakukan reset password secara mandiri melalui **Self-Service Password Reset (SSPR)** di alamat:  
   `https://passwordreset.microsoftonline.com/`  
   Masukkan email Anda, isi Captcha, dan pilih metode verifikasi (SMS atau Microsoft Authenticator).

3. Jika Anda tidak dapat menggunakan SSPR karena MFA belum terdaftar atau kehilangan HP, kami dapat melakukan reset password manual:  
   - Kami akan membuka **Active Directory Users and Computers (ADUC)**.  
   - Melakukan reset password dengan temporary password sesuai format perusahaan, misalnya: `Mitsu[Bulan][Tahun]!@#`.  
   - Kami akan mengaktifkan opsi ""User must change password at next logon"" dan membuka kunci akun jika terkunci.  
   - Temporary password akan kami sampaikan melalui jalur komunikasi aman (telepon atau chat ke atasan Anda).

4. Jika masalah terkait dengan Multi-Factor Authentication (MFA) yang menyebabkan akun terkunci, kami perlu melakukan verifikasi identitas terlebih dahulu melalui panggilan video, verifikasi dengan manajer, atau data rahasia sebelum melakukan reset token MFA di sistem Entra ID.

Mohon informasikan jika Anda ingin kami lanjutkan dengan reset manual atau membutuhkan bantuan lebih lanjut terkait MFA.

Jika masalah terkunci terjadi pada akun SAP, mohon informasikan pesan error yang muncul agar kami dapat membantu sesuai prosedur SAP GUI login dan unlock.

Semoga informasi ini membantu. Jangan ragu untuk menghubungi kami kembali jika ada pertanyaan atau kendala lainnya.

Salam,  
Tim IT Helpdesk BSI

[Sumber SOP: SOP-003, SOP-002, SOP-004]",3,1.136,0.21,4.117,5.463,4.57e-05,0.001478,0.0015237,25.141,SOP-003,password_reset,High,In Progress,1,
TKT-2605-0138,Not receiving MFA prompt,mfa_reset,SOP-002 | SOP-003 | SOP-004,"Halo Bapak/Ibu,

Terima kasih telah menghubungi IT Helpdesk BSI. Terkait kendala Anda yang tidak menerima prompt MFA (Multi-Factor Authentication), kami akan membantu melakukan reset token MFA Anda dengan prosedur sebagai berikut:

1. Kami perlu melakukan verifikasi identitas terlebih dahulu untuk keamanan. Verifikasi dapat dilakukan melalui salah satu metode berikut:
   - **Panggilan Video (Teams/Zoom):** Anda diminta menyalakan kamera dan menunjukkan ID Card/Badge karyawan Mitsubishi.
   - **Verifikasi via Manajer:** Kami akan menghubungi langsung atasan Anda melalui Teams untuk konfirmasi permintaan reset MFA.
   - **Verifikasi Data Rahasia:** Anda dapat memberikan NIK, Tanggal Lahir, dan Departemen sebagai data verifikasi.

2. Setelah verifikasi berhasil, kami akan melakukan reset MFA melalui **Entra ID Admin Center** dengan langkah:
   - Login ke https://entra.microsoft.com
   - Navigasi ke **Users** > **All users**
   - Cari nama atau email Anda, klik profil
   - Pilih menu **Authentication methods**
   - Klik **Require re-register multifactor authentication**
   - Hapus perangkat lama yang terdaftar
   - Informasi akan kami sampaikan agar Anda membuka browser dalam mode Incognito, akses portal.office.com, dan login kembali untuk mengatur ulang Microsoft Authenticator.

Mohon siapkan aplikasi Microsoft Authenticator di smartphone baru Anda untuk proses pairing ulang.

Jika Anda membutuhkan bantuan lebih lanjut atau ada kendala saat proses reset, silakan balas tiket ini.

Terima kasih atas perhatian dan kerjasamanya.

Salam,  
Tim IT Helpdesk BSI

[Sumber SOP: SOP-002, SOP-003, SOP-004]",3,2.944,0.192,3.668,6.805,4.6e-05,0.001326,0.001372,22.638,SOP-002,mfa_reset,High,Resolved,1,
TKT-2605-0139,Convert to shared mailbox,email_issue,SOP-006 | SOP-012 | SOP-010,"Yth. Bapak/Ibu,

Terima kasih telah menghubungi IT Helpdesk BSI. Mengenai permintaan untuk mengonversi mailbox menjadi shared mailbox, saat ini dalam SOP yang tersedia belum terdapat prosedur khusus terkait konversi mailbox menjadi shared mailbox.

Oleh karena itu, tiket ini memerlukan penanganan lebih lanjut oleh tim IT Level 2 agar dapat dilakukan proses konversi sesuai kebijakan dan konfigurasi yang berlaku di lingkungan Microsoft 365 Mitsubishi.

Apabila ada pertanyaan tambahan atau kebutuhan bantuan lainnya, silakan menghubungi kami kembali.

Salam hormat,  
Tim IT Helpdesk BSI

[Sumber SOP: SOP-006, SOP-012, SOP-010]",3,1.086,0.313,2.354,3.753,4.56e-05,0.000814,0.0008596,14.1834,SOP-011,offboarding,Medium,Closed,0,
TKT-2605-0140,Outlook search not working,email_issue,SOP-006 | SOP-GENERAL | SOP-001,"Yth. Bapak/Ibu,

Terima kasih telah menghubungi IT Helpdesk BSI terkait kendala Outlook search yang tidak berfungsi. Berikut langkah-langkah yang dapat dilakukan untuk mengatasi masalah tersebut berdasarkan SOP yang berlaku:

1. Buka **Control Panel** pada komputer Anda.
2. Pilih **Indexing Options**.
3. Klik tombol **Advanced**.
4. Pada tab **Index Settings**, klik tombol **Rebuild** untuk memulai proses membangun ulang indeks pencarian Outlook.
5. Mohon diperhatikan, proses rebuild ini dapat memakan waktu beberapa jam dan selama proses berlangsung performa laptop mungkin akan sedikit menurun.

Jika setelah melakukan langkah di atas masalah masih berlanjut, silakan informasikan kembali kepada kami untuk penanganan lebih lanjut.

Apabila ada kendala lain atau pertanyaan tambahan, jangan ragu untuk menghubungi kami kembali.

Salam hormat,  
Tim IT Helpdesk BSI

[Sumber SOP: SOP-006, SOP-GENERAL, SOP-001]",3,0.657,0.192,3.532,4.381,4.57e-05,0.0008004,0.0008461,13.9607,SOP-006,email_issue,Low,Closed,1,
TKT-2605-0141,AutoCAD installation request,software_request,SOP-009 | SOP-008 | SOP-GENERAL,"Yth. Bapak/Ibu,

Terima kasih atas permintaan instalasi AutoCAD. Berikut prosedur yang perlu dilakukan sesuai kebijakan IT BSI:

1. Karena AutoCAD merupakan software berlisensi, Anda wajib membuat tiket ""Software Request"" terlebih dahulu.
2. Tim Helpdesk akan melakukan pengecekan ketersediaan lisensi di portal aset perangkat lunak.
3. Anda dimohon untuk melampirkan persetujuan dari Manajer dan persetujuan penagihan silang (Cross-Charge) dari Departemen Keuangan jika lisensi harus dibeli baru.
4. Setelah semua persetujuan lengkap dan tersedia lisensi, tiket akan diteruskan ke grup **IT_Endpoint_Management** untuk melakukan deployment software secara remote ke perangkat Anda.

Mohon untuk tidak melakukan instalasi secara mandiri karena karyawan tidak memiliki hak akses Local Administrator di perangkat masing-masing.

Apabila ada pertanyaan lebih lanjut atau membutuhkan bantuan lainnya, silakan hubungi kami kembali.

Salam hormat,  
Tim IT Helpdesk BSI

[Sumber SOP: SOP-009, SOP-008, SOP-GENERAL]",3,8.913,0.306,3.736,12.956,4.56e-05,0.0009016,0.0009472,15.6288,SOP-009,software_request,Medium,Closed,1,
TKT-2605-0142,Laptop keyboard broken,hardware_request,SOP-008 | SOP-009 | SOP-004,"Yth. Bapak/Ibu,

Terima kasih telah menghubungi IT Helpdesk BSI terkait masalah keyboard laptop yang rusak. Berikut prosedur penanganan sesuai SOP yang berlaku:

1. Karena ini termasuk kategori penggantian perangkat (replacement) akibat kerusakan, kami perlu melakukan verifikasi dan mendapatkan approval dari Manager langsung serta IT Asset Manager.
2. Setelah approval didapatkan, tiket akan diteruskan ke tim **IT_Asset_Management** untuk menyiapkan unit pengganti, termasuk proses imaging OS menggunakan Autopilot/SCCM.
3. Kami akan mengatur jadwal pengambilan perangkat baru di IT Lounge atau pengiriman menggunakan kurir asuransi jika Bapak/Ibu berada di luar kota.
4. Mohon pastikan perangkat lama (laptop dengan keyboard rusak) dikembalikan dalam waktu maksimal 7 hari setelah menerima unit pengganti. Jika tidak, akun akan ditangguhkan sementara sesuai kebijakan.

Kami akan segera memproses tiket ini dan menginformasikan perkembangan selanjutnya. Apabila ada pertanyaan atau membutuhkan bantuan lebih lanjut, silakan hubungi kami kembali.

Salam hormat,  
Tim IT Helpdesk BSI

[Sumber SOP: SOP-008, SOP-009, SOP-004]",3,0.763,0.607,5.054,6.424,4.55e-05,0.001052,0.0010975,18.1088,SOP-008,hardware_request,Medium,Resolved,1,
TKT-2605-0143,Need docking station for WFH,hardware_request,SOP-008 | SOP-013 | SOP-006,"Yth. Bapak/Ibu,

Terima kasih atas pengajuan permintaan docking station untuk keperluan Work From Home (WFH). Berikut prosedur yang kami lakukan sesuai SOP-008 terkait permintaan hardware dan aksesori:

1. Kami akan melakukan verifikasi alasan pengajuan docking station sebagai aksesori tambahan untuk mendukung produktivitas.
2. Permintaan aksesori standar seperti docking station memerlukan approval dari Manager langsung.
3. Setelah approval diterima, tiket akan kami teruskan ke tim **IT_Asset_Management** untuk proses alokasi perangkat.
4. Tim Aset akan menyiapkan unit docking station dan mengatur jadwal pengambilan di IT Lounge atau pengiriman menggunakan kurir asuransi jika Bapak/Ibu berada di luar kota.

Mohon kesediaannya untuk menunggu proses approval dan konfirmasi lebih lanjut dari kami. Jika ada pertanyaan atau kebutuhan bantuan lainnya, silakan menghubungi kami kembali.

Salam hormat,  
Tim IT Helpdesk BSI

[Sumber SOP: SOP-008, SOP-013, SOP-006]",3,0.741,0.646,4.021,5.408,4.58e-05,0.0009816,0.0010274,16.9521,SOP-008,hardware_request,Low,Escalated,1,
TKT-2605-0144,Disable AD account for resigned user,offboarding,SOP-011 | SOP-010 | SOP-003,"Yth. Bapak/Ibu,

Terima kasih atas tiket yang Anda ajukan mengenai permintaan penonaktifan akun Active Directory (AD) untuk pengguna yang telah mengundurkan diri. Berikut adalah prosedur yang harus kami lakukan sesuai dengan SOP-011 terkait Offboarding:

1. Pada pukul 17:00 di hari kerja terakhir karyawan, buka **Active Directory Users and Computers (ADUC)**.
2. Cari akun pengguna yang bersangkutan.
3. Klik kanan pada akun tersebut, lalu pilih **Disable Account** untuk menonaktifkan akun.
4. Pindahkan objek user tersebut ke dalam **Organizational Unit (OU)**: `OU=Terminated Users,DC=mitsubishi,DC=local`.
5. Buka portal **Microsoft 365 Admin** dan cari pengguna tersebut.
6. Klik **Block Sign-in** untuk memblokir akses login ke Microsoft 365.
7. Konversi mailbox email pengguna menjadi **Shared Mailbox** agar data dapat disimpan tanpa biaya tambahan.
8. Hapus penugasan lisensi Microsoft 365 agar lisensi dapat digunakan oleh karyawan lain.
9. Berikan delegasi akses penuh (Full Access) ke Shared Mailbox tersebut kepada atasan atau manager pengguna selama periode retensi maksimal 30 hari.

Mohon pastikan bahwa proses ini dilakukan tepat waktu sesuai instruksi dari HR untuk menghindari risiko kebocoran data perusahaan.

Apabila terdapat kebutuhan penanganan khusus seperti immediate termination (kasus pelanggaran/fraud), mohon informasikan kepada kami agar dapat segera ditindaklanjuti sesuai prosedur khusus.

Jika Anda memerlukan bantuan lebih lanjut atau ada pertanyaan lainnya, jangan ragu untuk menghubungi kami kembali.

Salam hormat,  
Tim IT Support BSI

[Sumber SOP: SOP-011, SOP-010, SOP-003]",3,5.202,0.187,4.524,9.912,4.58e-05,0.0012176,0.0012634,20.8461,SOP-011,offboarding,High,Closed,1,
TKT-2605-0145,Laptop keyboard broken,hardware_request,SOP-008 | SOP-009 | SOP-004,"Yth. Bapak/Ibu,

Terima kasih telah menghubungi IT Helpdesk BSI terkait kerusakan keyboard laptop Anda. Berikut prosedur penanganan permintaan penggantian perangkat laptop sesuai dengan SOP yang berlaku:

1. Kami akan memverifikasi alasan pengajuan penggantian keyboard yang rusak.
2. Karena ini termasuk penggantian perangkat (replacement), permintaan Anda memerlukan **approval dari Manager langsung dan IT Asset Manager**.
3. Setelah persetujuan didapatkan, tiket akan diteruskan ke tim **IT_Asset_Management** untuk menyiapkan unit pengganti.
4. Tim IT Asset akan melakukan imaging OS menggunakan Autopilot/SCCM dan mengatur jadwal pengambilan perangkat baru di IT Lounge atau pengiriman melalui kurir asuransi jika Anda berada di luar kota.
5. Jika penggantian laptop dilakukan, Anda diwajibkan untuk mengembalikan perangkat lama dalam waktu maksimal 7 hari setelah menerima unit baru. Jika tidak, akun Anda akan ditangguhkan sementara.

Mohon menunggu informasi selanjutnya dari tim kami mengenai status approval dan pengaturan penggantian perangkat. Apabila ada pertanyaan lebih lanjut, jangan ragu untuk menghubungi kami kembali.

Salam hormat,  
IT Helpdesk BSI

[Sumber SOP: SOP-008, SOP-009, SOP-004]",3,7.733,0.194,3.071,10.998,4.55e-05,0.0010824,0.0011279,18.6104,SOP-008,hardware_request,Medium,Open,1,
